phase,layer,auroc_mean,auroc_std,bal_acc_mean
response_first,10,0.5055555555555555,0.05692750425533112,0.4958333333333333
post_selector,1,0.5024305555555556,0.17195214318162216,0.45
public_task_span,5,0.501736111111111,0.10094855388962944,0.5
pre_selector,10,0.5,0.0,0.5
pre_selector,7,0.5,0.0,0.5
pre_selector,6,0.5,0.0,0.5
pre_selector,5,0.5,0.0,0.5
pre_selector,4,0.5,0.0,0.5
pre_selector,9,0.5,0.0,0.5
pre_selector,8,0.5,0.0,0.5
pre_selector,13,0.5,0.0,0.5
pre_selector,12,0.5,0.0,0.5
pre_selector,31,0.5,0.0,0.5
pre_selector,30,0.5,0.0,0.5
pre_selector,18,0.5,0.0,0.5
pre_selector,17,0.5,0.0,0.5
pre_selector,27,0.5,0.0,0.5
pre_selector,26,0.5,0.0,0.5
pre_selector,25,0.5,0.0,0.5
pre_selector,16,0.5,0.0,0.5
pre_selector,24,0.5,0.0,0.5
pre_selector,35,0.5,0.0,0.5
pre_selector,34,0.5,0.0,0.5
pre_selector,19,0.5,0.0,0.5
pre_selector,23,0.5,0.0,0.5
pre_selector,21,0.5,0.0,0.5
pre_selector,15,0.5,0.0,0.5
pre_selector,14,0.5,0.0,0.5
pre_selector,3,0.5,0.0,0.5
pre_selector,2,0.5,0.0,0.5
pre_selector,1,0.5,0.0,0.5
pre_selector,0,0.5,0.0,0.5
pre_selector,11,0.5,0.0,0.5
pre_selector,20,0.5,0.0,0.5
pre_selector,29,0.5,0.0,0.5
pre_selector,28,0.5,0.0,0.5
pre_selector,33,0.5,0.0,0.5
pre_selector,32,0.5,0.0,0.5
pre_selector,22,0.5,0.0,0.5
response_mean,1,0.4996527777777778,0.06733336341445971,0.4666666666666666
final_prompt,2,0.4989583333333333,0.11015484769486551,0.5125
public_task_span,2,0.49826388888888895,0.1233127837297206,0.5125
response_mean,10,0.49826388888888895,0.05697513569938175,0.5916666666666666
public_task_span,7,0.4979166666666667,0.09039789018214271,0.5833333333333333
public_task_span,12,0.496875,0.028643202741167086,0.5291666666666667
response_mean,4,0.4951388888888889,0.03704065375859609,0.5
response_mean,0,0.49375,0.07734564976155438,0.5
response_first,6,0.49375,0.08218244627235581,0.5166666666666667
response_first,11,0.4927083333333334,0.07013974834456926,0.47916666666666663
response_mean,2,0.4927083333333333,0.08039150561087109,0.4958333333333333
final_prompt,14,0.49097222222222225,0.10923988568035391,0.5
response_mean,9,0.49027777777777776,0.05279604946874506,0.5125
final_prompt,15,0.49027777777777776,0.09049120071812185,0.5916666666666667
response_mean,3,0.48958333333333337,0.07022134866721069,0.5
public_task_span,3,0.48888888888888893,0.06085806194501849,0.4708333333333334
final_prompt,7,0.48784722222222215,0.07850985454579874,0.5166666666666666
response_first,5,0.4875,0.05206018003886478,0.4708333333333333
final_prompt,12,0.4864583333333333,0.065334084758056,0.4833333333333333
response_mean,6,0.4847222222222222,0.10444407505844848,0.4708333333333333
final_prompt,11,0.48159722222222223,0.051319632385763224,0.4875
post_selector,9,0.4795138888888889,0.17705099105523803,0.5125
final_prompt,9,0.4791666666666667,0.07887372702500378,0.5291666666666666
post_selector,6,0.47847222222222224,0.1847861731406076,0.4125
response_mean,5,0.4722222222222222,0.04392052305789417,0.4708333333333333
public_task_span,9,0.47013888888888894,0.04732933114274647,0.5125
response_first,8,0.4697916666666666,0.09254954149628644,0.4708333333333333
final_prompt,8,0.46805555555555556,0.056331388307425685,0.5166666666666667
response_mean,8,0.46805555555555556,0.09259837944879605,0.4666666666666667
post_selector,8,0.4611111111111111,0.12515422584520902,0.4458333333333333
final_prompt,13,0.4600694444444445,0.0729373317277778,0.5041666666666667
response_mean,11,0.4565972222222222,0.07465277777777776,0.5666666666666667
final_prompt,10,0.45555555555555555,0.046481112585226435,0.5
response_first,9,0.453125,0.08457195804735138,0.4541666666666666
response_first,7,0.446875,0.0573127065743413,0.5208333333333334
public_task_span,10,0.4447916666666667,0.07048269011950006,0.4708333333333333
post_selector,0,0.4020833333333333,0.18400157046095766,0.3708333333333333
