query_phase,layer,head,mean_active_minus_inactive,cohens_d_vs_zero,abs_cohens_d,active_preference_rate,harmful_mean,benign_mean,n
post_selector,9,11,0.007848261699109517,2.381675724932835,2.381675724932835,1.0,0.007848345943784755,0.007848177454434278,64
post_selector,19,30,-0.03069053067883938,-2.1590935122069577,2.1590935122069577,0.0,-0.03836765562300566,-0.023013405734673097,64
post_selector,14,11,0.011894593146280337,2.1161671313167814,2.1161671313167814,1.0,0.011285687738563815,0.012503498553996857,64
post_selector,18,12,-0.011871536786202296,-2.0401560013520417,2.0401560013520417,0.0,-0.013650322027387987,-0.010092751545016607,64
post_selector,16,17,-0.026529649756412213,-1.9739764442257224,1.9739764442257224,0.0,-0.031245159101672432,-0.02181414041115199,64
post_selector,16,23,0.05335384297359265,1.9440799246652594,1.9440799246652594,1.0,0.04688575191539708,0.05982193403178822,64
post_selector,17,15,0.049798455380368936,1.7770606722802351,1.7770606722802351,1.0,0.04236349638085807,0.05723341437987979,64
post_selector,18,15,0.033190599002409685,1.7717525143149226,1.7717525143149226,1.0,0.02423667639959599,0.042144521605223376,64
post_selector,18,13,-0.010780083430290638,-1.7503108403135539,1.7503108403135539,0.0,-0.010995472621289025,-0.01056469423929225,64
post_selector,13,14,0.021424784819828298,1.574984523911839,1.574984523911839,1.0,0.0212852224358357,0.021564347203820895,64
post_selector,17,4,0.024838179848302333,1.56558411509041,1.56558411509041,1.0,0.017559197563969016,0.03211716213263566,64
post_selector,18,11,-0.02981927352084308,-1.5532438392842192,1.5532438392842192,0.015625,-0.03922286970191631,-0.020415677339769858,64
post_selector,21,31,0.011136814711790032,1.5516537088294728,1.5516537088294728,0.96875,0.00981348376080855,0.012460145662771514,64
post_selector,24,21,0.003459570656559617,1.5417793619054716,1.5417793619054716,0.96875,0.004422688551130656,0.0024964527619885783,64
post_selector,20,15,0.037413947473396506,1.5259631721005769,1.5259631721005769,0.96875,0.027026724535971845,0.04780117041082117,64
post_selector,15,5,0.003979644017817882,1.4919136328577647,1.4919136328577647,0.953125,0.0028914583017467157,0.005067829733889047,64
post_selector,21,18,0.011545854213181841,1.40759826726661,1.40759826726661,0.953125,0.012429772876203022,0.010661935550160661,64
post_selector,26,24,0.0028823282900702516,1.3753011942382218,1.3753011942382218,0.921875,0.0024440284942101815,0.003320628085930322,64
post_selector,19,0,-0.010718585912400123,-1.3474190640957464,1.3474190640957464,0.078125,-0.012630877332412607,-0.00880629449238764,64
post_selector,15,7,0.045911426102975356,1.3432273802492967,1.3432273802492967,0.921875,0.027063076151534884,0.06475977605441581,64
post_selector,19,21,-0.003130611348751658,-1.3309855488829165,1.3309855488829165,0.0625,-0.0026289769666618217,-0.0036322457308414938,64
post_selector,26,26,0.0055052961488399514,1.3286796818516369,1.3286796818516369,0.890625,0.003137471601803531,0.007873120695876371,64
post_selector,23,5,0.005243614285063772,1.319901808360791,1.319901808360791,0.96875,0.004350784336565954,0.00613644423356159,64
post_selector,9,10,0.009956866608263181,1.3179097718654236,1.3179097718654236,1.0,0.011588907975237765,0.008324825241288598,64
post_selector,19,25,0.006378183774359012,1.2869969449164493,1.2869969449164493,0.9375,0.004697689706517809,0.008058677842200216,64
post_selector,9,8,0.002121026508120811,1.2682190834611855,1.2682190834611855,0.9375,0.002665513567990228,0.0015765394482513938,64
post_selector,14,7,0.03172504129361182,1.2513689842346145,1.2513689842346145,1.0,0.020321608852100277,0.04312847373512335,64
