phase,layer,n_pairs,n_scenarios,delta_norm_mean,direction_coherence,heldout_cosine_mean,heldout_positive_rate,permutation_p,null_unit,null_draws
post_selector,26,128,16,133.47398283687278,0.3091996259307272,0.2965961880522425,1.0,1.52587890625e-05,scenario_id,65536
post_selector,27,128,16,152.59255560000034,0.2829939768914058,0.27048140155230227,1.0,1.52587890625e-05,scenario_id,65536
post_selector,28,128,16,173.56892431079586,0.26456670914734015,0.25162678125403093,1.0,1.52587890625e-05,scenario_id,65536
post_selector,29,128,16,195.33258682741064,0.25017281283381076,0.2362243764103994,1.0,1.52587890625e-05,scenario_id,65536
post_selector,30,128,16,228.5930934865579,0.23217291354371047,0.21784954041949645,1.0,1.52587890625e-05,scenario_id,65536
post_selector,31,128,16,262.752989942485,0.2188590181312097,0.20452866777789086,1.0,1.52587890625e-05,scenario_id,65536
post_selector,32,128,16,292.13079750654646,0.21294436910359812,0.19779747198335387,0.984375,1.52587890625e-05,scenario_id,65536
post_selector,33,128,16,355.61304665890935,0.19146342526369353,0.1761891145464596,0.984375,1.52587890625e-05,scenario_id,65536
post_selector,34,128,16,426.87251146244466,0.1951844530262407,0.17968339601640687,0.9765625,1.52587890625e-05,scenario_id,65536
post_selector,35,128,16,82.12178664980273,0.17547319558721242,0.1615704088062277,0.9453125,1.52587890625e-05,scenario_id,65536
public_task_span,0,128,16,0.08083669249231136,0.02266510064330361,-0.006054845287307363,0.4375,0.95611572265625,scenario_id,65536
public_task_span,1,128,16,0.11960470246054808,0.029690762568988265,-0.006337824752448344,0.3984375,0.9895172119140625,scenario_id,65536
public_task_span,2,128,16,0.18860524390371997,0.029319802427707774,-0.0027662217944668783,0.46875,0.8559417724609375,scenario_id,65536
public_task_span,3,128,16,0.24771596574047275,0.03134270023647864,-0.002340068925183788,0.46875,0.845703125,scenario_id,65536
public_task_span,4,128,16,0.29780813169543496,0.04062805534308817,0.00785352145389823,0.5390625,0.03167724609375,scenario_id,65536
public_task_span,5,128,16,0.3679048143176962,0.04501843775365722,0.011861223370153863,0.578125,0.0053558349609375,scenario_id,65536
public_task_span,6,128,16,0.4412257102281388,0.04920427955177073,0.013484080690482333,0.59375,0.00421142578125,scenario_id,65536
public_task_span,7,128,16,0.5456553743167933,0.05404413820249584,0.0163190331746656,0.6015625,0.0212554931640625,scenario_id,65536
public_task_span,8,128,16,0.6461443228695233,0.05493148273115718,0.013463762710653894,0.546875,0.0373992919921875,scenario_id,65536
public_task_span,9,128,16,0.6865838198237036,0.057281791014087945,0.01658385051614855,0.578125,0.0127716064453125,scenario_id,65536
public_task_span,10,128,16,0.8109074173600357,0.04994618772762611,0.009075240440127199,0.5234375,0.0347137451171875,scenario_id,65536
public_task_span,11,128,16,0.9379378277338255,0.046797803816268135,0.004806180697695773,0.546875,0.1276092529296875,scenario_id,65536
public_task_span,12,128,16,0.9926760178276319,0.046417419733115806,0.0014946000044763013,0.5078125,0.353515625,scenario_id,65536
public_task_span,13,128,16,0.9954763040926493,0.0558404666937797,0.010580077049984463,0.6015625,0.0034637451171875,scenario_id,65536
public_task_span,14,128,16,1.138674926235512,0.15449110928957513,0.13533798891369464,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,15,128,16,1.2229760294039143,0.21172226821437662,0.19553083561376028,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,16,128,16,1.3930855315835535,0.2927285431561653,0.2808247430530676,0.9921875,1.52587890625e-05,scenario_id,65536
public_task_span,17,128,16,1.5620956840279323,0.3421163966115232,0.33145640942784294,0.9921875,1.52587890625e-05,scenario_id,65536
public_task_span,18,128,16,1.7708072601421425,0.36322912427065396,0.3523542832065244,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,19,128,16,2.4198945018008478,0.42156779563528235,0.41153044549124623,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,20,128,16,2.641331448176297,0.427552214311048,0.41678161616322074,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,21,128,16,2.9407702563275264,0.44125005350698676,0.4296905839428828,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,22,128,16,3.6413868019677875,0.4720583328010091,0.46068116497399936,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,23,128,16,4.356258721241373,0.49423057837769974,0.4833973399269986,0.9765625,1.52587890625e-05,scenario_id,65536
public_task_span,24,128,16,5.044753404997074,0.5078583519187729,0.4974192525374557,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,25,128,16,5.8173587574186705,0.5155872765444407,0.5055718472877233,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,26,128,16,6.507206397882278,0.5241676868494332,0.514437883036716,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,27,128,16,7.443876413088766,0.5197221482657881,0.5099594161774029,0.9609375,1.52587890625e-05,scenario_id,65536
public_task_span,28,128,16,8.693796771656302,0.5187936513731489,0.5090184292592732,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,29,128,16,9.658471189550124,0.515458735996185,0.5057131934063088,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,30,128,16,11.619887271323838,0.5274269465746149,0.5179888996359351,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,31,128,16,12.767105140530969,0.5293305527854321,0.5197904910779443,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,32,128,16,14.212825961481078,0.5305492844437739,0.5211360554522857,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,33,128,16,15.38380049880482,0.5360999001032496,0.5266484595943964,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,34,128,16,19.556994844081878,0.5569995382167628,0.5484609558905673,0.9375,1.52587890625e-05,scenario_id,65536
public_task_span,35,128,16,3.4522730559871224,0.5483712582248211,0.540377993711573,0.90625,1.52587890625e-05,scenario_id,65536
final_prompt,0,128,16,0.04937516017824318,0.04548672969525636,-0.00793423303373873,0.453125,0.8732452392578125,scenario_id,65536
final_prompt,1,128,16,0.10611240649292836,0.06049381612578372,-0.00851991746347805,0.4921875,0.80694580078125,scenario_id,65536
final_prompt,2,128,16,0.1449586158606277,0.06672309587027551,-0.002186433439566017,0.5078125,0.64306640625,scenario_id,65536
final_prompt,3,128,16,0.1912576448499113,0.07344441507915342,0.0057822661118204464,0.484375,0.2174224853515625,scenario_id,65536
final_prompt,4,128,16,0.2587869219590115,0.07832145401789273,0.009303851957959339,0.5546875,0.2170562744140625,scenario_id,65536
final_prompt,5,128,16,0.339023426957467,0.07736493891820169,0.007172285329294837,0.5,0.240081787109375,scenario_id,65536
final_prompt,6,128,16,0.42171541807595325,0.07895696368419783,0.006194107017545155,0.5390625,0.2501373291015625,scenario_id,65536
final_prompt,7,128,16,0.4928433195750173,0.07837480576804025,0.0037870051967953573,0.5546875,0.3599395751953125,scenario_id,65536
final_prompt,8,128,16,0.6507760390751212,0.07201946494469492,-0.008579099889327448,0.515625,0.849822998046875,scenario_id,65536
final_prompt,9,128,16,0.816718771997106,0.07094244916154172,-0.011127275238825833,0.421875,0.9549407958984375,scenario_id,65536
final_prompt,10,128,16,0.9110926704545259,0.07017688840864592,-0.020275752373506626,0.375,0.9963531494140625,scenario_id,65536
final_prompt,11,128,16,0.9931797712365072,0.07101729063390204,-0.017060234639131908,0.390625,0.994293212890625,scenario_id,65536
final_prompt,12,128,16,1.0534288523238273,0.07026701170905368,-0.019199972841026966,0.359375,0.998748779296875,scenario_id,65536
final_prompt,13,128,16,1.2879820333660055,0.07170677160856498,-0.017028692705161816,0.4453125,0.9967193603515625,scenario_id,65536
final_prompt,14,128,16,1.3919994252868384,0.07436682235913165,-0.00786922473859419,0.453125,0.9101104736328125,scenario_id,65536
final_prompt,15,128,16,1.5343277060316294,0.088916817144375,0.018614840860694634,0.625,0.00457763671875,scenario_id,65536
final_prompt,16,128,16,1.6956010734151108,0.14274676879282341,0.09845013713648529,0.953125,1.52587890625e-05,scenario_id,65536
final_prompt,17,128,16,1.959620958440031,0.22024476788982392,0.1929016369107655,0.96875,1.52587890625e-05,scenario_id,65536
final_prompt,18,128,16,2.931860775079887,0.48903392091026643,0.47874794568826196,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,19,128,16,5.060384634122988,0.6579696245896037,0.6506414735238378,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,20,128,16,7.302919329970804,0.7008914464858473,0.6943654332904536,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,21,128,16,9.546636930771829,0.7315443687996194,0.7251246867328345,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,22,128,16,11.359130896068097,0.7402121752218829,0.7338905410084637,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,23,128,16,14.586174249543339,0.7311340321729163,0.7244867994051714,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,24,128,16,17.040631246187885,0.7298643395654097,0.7226240295293177,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,25,128,16,19.750397704835535,0.7459605869474779,0.7389327814512257,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,26,128,16,23.10619045318058,0.7458632499105019,0.7384861955451625,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,27,128,16,26.13047238493185,0.7463084073526399,0.7387579158984559,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,28,128,16,30.0877202366512,0.7466924747096558,0.7388302599261349,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,29,128,16,33.44328812818273,0.7448103726083075,0.7366305116799031,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,30,128,16,37.44073064217222,0.7441372578895008,0.7358606071038564,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,31,128,16,41.16383803173859,0.7310930840782481,0.7222388919459085,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,32,128,16,45.272730024234015,0.7208411870442785,0.7116144037723604,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,33,128,16,50.34009496803951,0.7040592344193481,0.6942142887156301,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,34,128,16,58.39107332090053,0.6919865694275295,0.6817088330621686,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,35,128,16,13.47639216232535,0.6758652232383484,0.6651588408045885,1.0,1.52587890625e-05,scenario_id,65536
response_first,0,128,16,0.03983480102703389,0.08906417286072132,0.011820108344278605,0.5703125,0.046875,scenario_id,65536
response_first,1,128,16,0.10089108170363298,0.06697307724271474,-0.0003790160298442974,0.53125,0.5442657470703125,scenario_id,65536
response_first,2,128,16,0.16302780330783348,0.06717108769957954,-4.4696007073387334e-05,0.515625,0.5036773681640625,scenario_id,65536
response_first,3,128,16,0.26073449009647726,0.07104799857379435,0.0005263261589827529,0.5078125,0.47479248046875,scenario_id,65536
response_first,4,128,16,0.3677305777421037,0.07603598496589582,0.011967227244275732,0.5390625,0.1566925048828125,scenario_id,65536
response_first,5,128,16,0.4687577127579939,0.07352273149857955,0.008672850701642622,0.5234375,0.153533935546875,scenario_id,65536
response_first,6,128,16,0.516043347904761,0.07670105680515495,0.008379126633614835,0.5390625,0.220855712890625,scenario_id,65536
response_first,7,128,16,0.6022058162146229,0.07827188679713833,0.005656637236236792,0.546875,0.28515625,scenario_id,65536
response_first,8,128,16,0.980120896680448,0.05781835037492021,-0.0006287918506075981,0.5234375,0.546173095703125,scenario_id,65536
response_first,9,128,16,1.2329258206041596,0.053675099663027775,-0.0035301760265300385,0.4921875,0.6826629638671875,scenario_id,65536
response_first,10,128,16,1.1996173169959246,0.0523290558952822,-0.012520034163809413,0.515625,0.984283447265625,scenario_id,65536
response_first,11,128,16,1.4434391518510754,0.053292998802989294,-0.005047028591013604,0.515625,0.777130126953125,scenario_id,65536
response_first,12,128,16,1.622796786191845,0.05761432670500115,0.001700471679243077,0.5390625,0.379241943359375,scenario_id,65536
response_first,13,128,16,1.7878392380736636,0.06243808209865231,0.005292826747046102,0.5546875,0.1909332275390625,scenario_id,65536
response_first,14,128,16,1.8606339535735332,0.07561676815779073,0.022277056822757154,0.640625,0.004791259765625,scenario_id,65536
response_first,15,128,16,2.1229558591239384,0.10637291194391026,0.06783433084259757,0.8515625,3.0517578125e-05,scenario_id,65536
response_first,16,128,16,2.176351848765952,0.16832234993037276,0.1415012380760584,0.9140625,1.52587890625e-05,scenario_id,65536
response_first,17,128,16,2.4906829942613005,0.21268389018954,0.1900255377134387,0.9453125,1.52587890625e-05,scenario_id,65536
response_first,18,128,16,3.235505547045201,0.30287897661627977,0.28752674078388235,0.953125,1.52587890625e-05,scenario_id,65536
response_first,19,128,16,4.183774160702169,0.40060514883856435,0.38718128785454414,0.9765625,1.52587890625e-05,scenario_id,65536
response_first,20,128,16,5.584054898333751,0.5206424194308492,0.5096183505021249,1.0,1.52587890625e-05,scenario_id,65536
response_first,21,128,16,7.540151710972699,0.5944405524193193,0.5847079964974848,1.0,1.52587890625e-05,scenario_id,65536
response_first,22,128,16,8.819277450515782,0.6216660886645512,0.6123602038379954,1.0,1.52587890625e-05,scenario_id,65536
response_first,23,128,16,10.424105657527939,0.6248446010722215,0.6154004710724108,1.0,1.52587890625e-05,scenario_id,65536
response_first,24,128,16,12.254073866587035,0.6299710088584338,0.6200821034860498,1.0,1.52587890625e-05,scenario_id,65536
response_first,25,128,16,13.98435224120452,0.6413719948227576,0.6315316544798208,1.0,1.52587890625e-05,scenario_id,65536
response_first,26,128,16,15.54942792151248,0.6447855860115987,0.6348388067787869,1.0,1.52587890625e-05,scenario_id,65536
response_first,27,128,16,17.302161983982344,0.6483711814844423,0.6385887738436254,1.0,1.52587890625e-05,scenario_id,65536
response_first,28,128,16,19.233056218361085,0.6464323075595054,0.6364179919093824,1.0,1.52587890625e-05,scenario_id,65536
response_first,29,128,16,21.757996912094825,0.6485595478559685,0.6377099728411857,1.0,1.52587890625e-05,scenario_id,65536
response_first,30,128,16,23.977652370076697,0.6495602306857523,0.6387348763169695,1.0,1.52587890625e-05,scenario_id,65536
response_first,31,128,16,25.64990895739512,0.6491025011344572,0.6382517489378459,1.0,1.52587890625e-05,scenario_id,65536
response_first,32,128,16,28.530385949194955,0.6517787051458793,0.6410050351591978,1.0,1.52587890625e-05,scenario_id,65536
response_first,33,128,16,33.51233779432748,0.6490791013990763,0.6375108405799027,1.0,1.52587890625e-05,scenario_id,65536
response_first,34,128,16,41.87241271181932,0.6580079584772841,0.6471646631008983,1.0,1.52587890625e-05,scenario_id,65536
response_first,35,128,16,13.807760357332647,0.7942422823845888,0.7889402033737564,0.9765625,1.52587890625e-05,scenario_id,65536
response_mean,0,128,16,0.022039332731332847,0.0678365753615052,0.00562726934078892,0.5546875,0.247650146484375,scenario_id,65536
response_mean,1,128,16,0.05053332025483635,0.05236092278117194,-0.016425371879944972,0.3671875,0.9997100830078125,scenario_id,65536
response_mean,2,128,16,0.08526064035567871,0.05869175705495777,-0.003901639345671206,0.453125,0.7951202392578125,scenario_id,65536
response_mean,3,128,16,0.1289540850050254,0.06484270330589158,0.002711944360665232,0.5078125,0.3238677978515625,scenario_id,65536
response_mean,4,128,16,0.17598088740830947,0.07007173338834165,0.007458809804591006,0.515625,0.1404876708984375,scenario_id,65536
response_mean,5,128,16,0.2212131071053856,0.06994653265630776,0.0080207227631433,0.5234375,0.191802978515625,scenario_id,65536
response_mean,6,128,16,0.25890098689203334,0.07027953956419833,0.0048765010709296295,0.5390625,0.3077239990234375,scenario_id,65536
response_mean,7,128,16,0.33332017497350075,0.0657358944335668,-0.008821487753871262,0.5,0.9323272705078125,scenario_id,65536
response_mean,8,128,16,0.52911753919201,0.060015675342833266,0.003044904094772414,0.5,0.3505706787109375,scenario_id,65536
response_mean,9,128,16,0.610872588046372,0.05569281483198512,-0.0009175738376021349,0.4921875,0.5495452880859375,scenario_id,65536
response_mean,10,128,16,0.6394181618552799,0.058698914743607195,0.005877283098420536,0.53125,0.238861083984375,scenario_id,65536
response_mean,11,128,16,0.758601078683641,0.06332141752963753,0.016156473652018916,0.578125,0.0432891845703125,scenario_id,65536
response_mean,12,128,16,0.830750629813958,0.059243377807589946,0.006624833907570949,0.53125,0.165191650390625,scenario_id,65536
response_mean,13,128,16,0.9316491894449404,0.07927817862134458,0.03292904098585651,0.6484375,0.002227783203125,scenario_id,65536
response_mean,14,128,16,1.0441568803395784,0.13142795297617782,0.10204252669606147,0.9375,1.52587890625e-05,scenario_id,65536
response_mean,15,128,16,1.257978017710958,0.18235399912867162,0.1603734259369194,0.984375,1.52587890625e-05,scenario_id,65536
response_mean,16,128,16,1.4224940046273777,0.2950022399763729,0.27984679541025437,0.9921875,1.52587890625e-05,scenario_id,65536
response_mean,17,128,16,1.6626930136980436,0.339523700633048,0.3248007520376286,0.9921875,1.52587890625e-05,scenario_id,65536
response_mean,18,128,16,2.793073974088096,0.5787076413577923,0.5696676753523124,1.0,1.52587890625e-05,scenario_id,65536
response_mean,19,128,16,4.2934758778983415,0.6483987463790974,0.638355232268806,1.0,1.52587890625e-05,scenario_id,65536
response_mean,20,128,16,6.117028457370791,0.6899078143499179,0.680587987310592,1.0,1.52587890625e-05,scenario_id,65536
response_mean,21,128,16,8.303369351899256,0.7026928150025339,0.6920885004689861,1.0,1.52587890625e-05,scenario_id,65536
response_mean,22,128,16,9.409155397528668,0.6948352776086123,0.6834918689882467,1.0,1.52587890625e-05,scenario_id,65536
response_mean,23,128,16,11.552637549474197,0.6718699008315226,0.6596030006929274,1.0,1.52587890625e-05,scenario_id,65536
response_mean,24,128,16,13.092778428457066,0.6631071439497906,0.6501370368747137,1.0,1.52587890625e-05,scenario_id,65536
response_mean,25,128,16,14.601823690731244,0.6569717784142988,0.6431560049587404,1.0,1.52587890625e-05,scenario_id,65536
response_mean,26,128,16,16.727051441729714,0.6587577767158141,0.6436451413299977,1.0,1.52587890625e-05,scenario_id,65536
response_mean,27,128,16,18.54764686298578,0.6671286932031527,0.6527300718176468,1.0,1.52587890625e-05,scenario_id,65536
response_mean,28,128,16,20.520192236053262,0.6662960674336961,0.6515460253210194,1.0,1.52587890625e-05,scenario_id,65536
response_mean,29,128,16,22.365338449819305,0.660103847511316,0.6449024623168025,1.0,1.52587890625e-05,scenario_id,65536
response_mean,30,128,16,25.143313918682907,0.6592627755714742,0.6441770059572887,1.0,1.52587890625e-05,scenario_id,65536
response_mean,31,128,16,27.559699142713256,0.6642443788485972,0.6491713644986206,1.0,1.52587890625e-05,scenario_id,65536
response_mean,32,128,16,30.35298814917823,0.6616466812718597,0.6465691218758801,1.0,1.52587890625e-05,scenario_id,65536
response_mean,33,128,16,33.865204585334396,0.6600095416184912,0.6450459033446765,1.0,1.52587890625e-05,scenario_id,65536
response_mean,34,128,16,39.28270285892321,0.6642561040530733,0.6495257293569693,1.0,1.52587890625e-05,scenario_id,65536
response_mean,35,128,16,10.361889279979362,0.7844471064028652,0.7760098077735016,1.0,1.52587890625e-05,scenario_id,65536
