phase,layer,n_pairs,n_scenarios,delta_norm_mean,direction_coherence,heldout_cosine_mean,heldout_positive_rate,permutation_p,null_unit,null_draws
post_selector,26,128,16,133.57933091280697,0.30919864339389624,0.2979812166391722,1.0,1.52587890625e-05,scenario_id,65536
post_selector,27,128,16,152.69828316378616,0.2834429576143015,0.2724031384127967,1.0,1.52587890625e-05,scenario_id,65536
post_selector,28,128,16,173.70636192732672,0.26455843646994687,0.25336022632195204,1.0,1.52587890625e-05,scenario_id,65536
post_selector,29,128,16,195.52499213257883,0.25034019967502263,0.23842443045154824,1.0,1.52587890625e-05,scenario_id,65536
post_selector,30,128,16,228.98211316720267,0.23233159057540964,0.22025923691308757,1.0,1.52587890625e-05,scenario_id,65536
post_selector,31,128,16,263.5313368584382,0.21882755942232243,0.20672286499588116,0.9921875,1.52587890625e-05,scenario_id,65536
post_selector,32,128,16,293.2541496516457,0.21259152445177174,0.1999317880644095,0.9921875,1.52587890625e-05,scenario_id,65536
post_selector,33,128,16,357.1527830707941,0.19091745206283778,0.17807210263548484,0.984375,1.52587890625e-05,scenario_id,65536
post_selector,34,128,16,428.5688460016221,0.19358612555696716,0.18061864209131864,0.9921875,1.52587890625e-05,scenario_id,65536
post_selector,35,128,16,82.19153951387472,0.1745051559491201,0.16260658256974053,0.9765625,1.52587890625e-05,scenario_id,65536
public_task_span,0,128,16,0.08082516543572443,0.026161109541475335,0.0031928063183657126,0.515625,0.212127685546875,scenario_id,65536
public_task_span,1,128,16,0.11971731219456963,0.03291015341883662,0.0012863433481431195,0.515625,0.33929443359375,scenario_id,65536
public_task_span,2,128,16,0.18860820942570145,0.03008513386961995,-0.00017856638147650534,0.484375,0.5256195068359375,scenario_id,65536
public_task_span,3,128,16,0.24741230802604985,0.0331155724447514,0.001584930789303695,0.5,0.2922515869140625,scenario_id,65536
public_task_span,4,128,16,0.29646954788377533,0.03755197837821474,0.003255746737605142,0.5234375,0.13824462890625,scenario_id,65536
public_task_span,5,128,16,0.36717384869097447,0.037185410992980665,-0.0027161484133979732,0.4765625,0.797760009765625,scenario_id,65536
public_task_span,6,128,16,0.44090557413993353,0.04002775734522448,-0.004422571246490258,0.4453125,0.881683349609375,scenario_id,65536
public_task_span,7,128,16,0.5456323381398941,0.04416691489164318,-0.0024489189160939884,0.5390625,0.676116943359375,scenario_id,65536
public_task_span,8,128,16,0.6450246199896301,0.04666447481657046,-0.0020119913251594335,0.5234375,0.6222991943359375,scenario_id,65536
public_task_span,9,128,16,0.685561324403328,0.048220823388728136,-0.0006228135273364554,0.5234375,0.5419464111328125,scenario_id,65536
public_task_span,10,128,16,0.8104719949755751,0.045352209963418384,0.0005317618198178917,0.5078125,0.4534149169921875,scenario_id,65536
public_task_span,11,128,16,0.9383386326759213,0.04372132861424267,-0.0003498316438049359,0.4921875,0.5413970947265625,scenario_id,65536
public_task_span,12,128,16,0.9926075991074244,0.0446113389672346,-0.00010286034522496838,0.4765625,0.513671875,scenario_id,65536
public_task_span,13,128,16,0.995630978793509,0.05434434399045024,0.010022772862258326,0.5546875,0.0184173583984375,scenario_id,65536
public_task_span,14,128,16,1.1389040276213873,0.15120554362562438,0.1324040057095443,0.9375,1.52587890625e-05,scenario_id,65536
public_task_span,15,128,16,1.22261101639584,0.2064731435258938,0.19030453949598636,0.9609375,1.52587890625e-05,scenario_id,65536
public_task_span,16,128,16,1.3900765616430528,0.28366504088414884,0.2715046548832916,0.9765625,1.52587890625e-05,scenario_id,65536
public_task_span,17,128,16,1.5577961524450814,0.33192557596619965,0.3208483091820953,0.984375,1.52587890625e-05,scenario_id,65536
public_task_span,18,128,16,1.766893064369999,0.35376947792181773,0.342852911234765,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,19,128,16,2.4082929284918153,0.41368441487554086,0.4038290694832177,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,20,128,16,2.6221914449131383,0.4194272826496131,0.408736999551293,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,21,128,16,2.9188986960726235,0.43365230954864165,0.422187875582299,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,22,128,16,3.6171453079039795,0.46570559288522806,0.454334551859489,1.0,1.52587890625e-05,scenario_id,65536
public_task_span,23,128,16,4.317346935932924,0.48951641825391246,0.47886336436744625,0.984375,1.52587890625e-05,scenario_id,65536
public_task_span,24,128,16,4.969265369482895,0.5018545157715437,0.4915866437295786,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,25,128,16,5.722938240514488,0.5104029781709113,0.5005895155198066,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,26,128,16,6.400462604918884,0.5219375539819043,0.5125423397854147,0.96875,1.52587890625e-05,scenario_id,65536
public_task_span,27,128,16,7.310640612537232,0.5188280615150971,0.5094386012280447,0.9609375,1.52587890625e-05,scenario_id,65536
public_task_span,28,128,16,8.535474928924957,0.5194498395602197,0.5101458579598255,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,29,128,16,9.487182500352557,0.5189492226987427,0.5097544099911602,0.953125,1.52587890625e-05,scenario_id,65536
public_task_span,30,128,16,11.429571673351905,0.53127646891999,0.5223573156865353,0.9375,1.52587890625e-05,scenario_id,65536
public_task_span,31,128,16,12.570222353517016,0.534250155048849,0.5252645888993405,0.9375,1.52587890625e-05,scenario_id,65536
public_task_span,32,128,16,13.972179116216493,0.535181216001275,0.5261899441885358,0.9453125,1.52587890625e-05,scenario_id,65536
public_task_span,33,128,16,15.064349397656706,0.5369173044015487,0.527717236413845,0.9375,1.52587890625e-05,scenario_id,65536
public_task_span,34,128,16,18.97771841839642,0.5543282009484481,0.5460582352810635,0.9296875,1.52587890625e-05,scenario_id,65536
public_task_span,35,128,16,3.333204611653183,0.5490290448488215,0.5406926893057178,0.921875,1.52587890625e-05,scenario_id,65536
final_prompt,0,128,16,0.0498735042102528,0.05886118608614235,0.016552262343359905,0.5703125,0.1055145263671875,scenario_id,65536
final_prompt,1,128,16,0.1058938744589249,0.06879182833401273,0.01112435503588028,0.546875,0.103485107421875,scenario_id,65536
final_prompt,2,128,16,0.14451706446258283,0.07012791068164627,0.0069509861605279175,0.5703125,0.134857177734375,scenario_id,65536
final_prompt,3,128,16,0.19186863572249263,0.07664742695662219,0.01055168703532242,0.5390625,0.0609588623046875,scenario_id,65536
final_prompt,4,128,16,0.2599926182159016,0.08384739679132994,0.023623510969599186,0.5546875,0.043243408203125,scenario_id,65536
final_prompt,5,128,16,0.3407619152925859,0.07629699990759425,0.0035529522255536863,0.5234375,0.3684234619140625,scenario_id,65536
final_prompt,6,128,16,0.42243875080147436,0.07711900433795829,0.0019814120722490207,0.5078125,0.3642120361328125,scenario_id,65536
final_prompt,7,128,16,0.49254959529543924,0.07636149478190232,-0.0022448578990261242,0.5078125,0.6510467529296875,scenario_id,65536
final_prompt,8,128,16,0.6515671675613941,0.07502956431994955,-0.003153263621088685,0.484375,0.68695068359375,scenario_id,65536
final_prompt,9,128,16,0.8161492655555455,0.07278779131528247,-0.010102722279253172,0.40625,0.9024505615234375,scenario_id,65536
final_prompt,10,128,16,0.9089630365691708,0.0736024497048075,-0.009659152099005508,0.484375,0.8982086181640625,scenario_id,65536
final_prompt,11,128,16,0.9920028453626084,0.07385803390991882,-0.01044007270034092,0.453125,0.952728271484375,scenario_id,65536
final_prompt,12,128,16,1.049324852261792,0.07481019602799657,-0.009408101091693565,0.484375,0.8665771484375,scenario_id,65536
final_prompt,13,128,16,1.2833625739670829,0.07800280122196585,-0.004822282717320371,0.421875,0.749267578125,scenario_id,65536
final_prompt,14,128,16,1.3888845429356163,0.08292892366919875,0.004222255241982278,0.5390625,0.2515106201171875,scenario_id,65536
final_prompt,15,128,16,1.5325197320381405,0.09233262667612178,0.020983266447900977,0.6015625,0.0005340576171875,scenario_id,65536
final_prompt,16,128,16,1.686852636914649,0.13751189629399657,0.08929914021357115,0.8984375,1.52587890625e-05,scenario_id,65536
final_prompt,17,128,16,1.9448846786378646,0.20940693661111226,0.17921856115617113,0.921875,1.52587890625e-05,scenario_id,65536
final_prompt,18,128,16,2.900669217787965,0.48071809773428026,0.4702047972346473,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,19,128,16,4.995957711415014,0.6571039483183341,0.649869249108002,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,20,128,16,7.194863126491803,0.7009706967340208,0.6946534799708222,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,21,128,16,9.397898867454654,0.7318067730126034,0.7255097332789604,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,22,128,16,11.198708587149582,0.7414192497227268,0.7352761077945896,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,23,128,16,14.4190983152303,0.7314882459867212,0.7250137010602854,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,24,128,16,16.82443642616814,0.7311660619980045,0.7239299523548518,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,25,128,16,19.480210018149485,0.7474181475749279,0.7404947881236356,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,26,128,16,22.79250971917188,0.747926236713024,0.7407102251361599,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,27,128,16,25.75100926531251,0.7488178951067552,0.741460322103366,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,28,128,16,29.646205833742236,0.7490042527157652,0.7413599830838831,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,29,128,16,32.93665220567472,0.7472060468528695,0.7393003538926759,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,30,128,16,36.898601416257875,0.747310678392982,0.7393415970057763,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,31,128,16,40.58654103048321,0.733914892354429,0.7254464652948407,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,32,128,16,44.63694778186096,0.7243752853723181,0.7155457528770899,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,33,128,16,49.52894716047297,0.7067089529552876,0.6973808896064092,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,34,128,16,57.57523837683966,0.6954036918415532,0.6854828958594578,1.0,1.52587890625e-05,scenario_id,65536
final_prompt,35,128,16,13.424445023275563,0.6742106448007464,0.6638407712688364,1.0,1.52587890625e-05,scenario_id,65536
response_first,0,128,16,0.04070676289498425,0.0846319050500078,-0.002570209815414781,0.46875,0.6128692626953125,scenario_id,65536
response_first,1,128,16,0.1022768234721319,0.06561783575692436,-0.008686393433692393,0.4453125,0.913330078125,scenario_id,65536
response_first,2,128,16,0.16290350469689796,0.07296329349159224,0.007866819207097881,0.546875,0.0667724609375,scenario_id,65536
response_first,3,128,16,0.26164302519231103,0.06965816771382476,-0.0021867863584956876,0.484375,0.628692626953125,scenario_id,65536
response_first,4,128,16,0.3671332986588787,0.06603257509972758,-0.01465541874116091,0.4765625,0.9850311279296875,scenario_id,65536
response_first,5,128,16,0.46333492804736004,0.06961161446827295,-0.008698399252203831,0.4921875,0.85516357421875,scenario_id,65536
response_first,6,128,16,0.5095774635192287,0.07329283191452442,-0.0029573647930169443,0.5078125,0.672576904296875,scenario_id,65536
response_first,7,128,16,0.5963573530050894,0.07598297678713556,0.004935471548811036,0.53125,0.2291717529296875,scenario_id,65536
response_first,8,128,16,0.9780769123565158,0.06990782679781962,0.025502401095645978,0.578125,0.003204345703125,scenario_id,65536
response_first,9,128,16,1.2315897001216283,0.06133870308058082,0.014127187762581516,0.546875,0.045867919921875,scenario_id,65536
response_first,10,128,16,1.194688121121837,0.06284500185482139,0.01333581871756459,0.59375,0.0097198486328125,scenario_id,65536
response_first,11,128,16,1.436147927451199,0.05777160806692553,0.005988103790551121,0.5390625,0.1217193603515625,scenario_id,65536
response_first,12,128,16,1.615521777646241,0.05775869007623673,0.002882555300223439,0.5234375,0.2757720947265625,scenario_id,65536
response_first,13,128,16,1.7781409405546884,0.06326078345637966,0.008603942520751006,0.5390625,0.08416748046875,scenario_id,65536
response_first,14,128,16,1.8448909575860828,0.07626328833632601,0.02596479640702923,0.65625,0.0010986328125,scenario_id,65536
response_first,15,128,16,2.1047667889962574,0.11073584214444913,0.07296061478003052,0.75,1.52587890625e-05,scenario_id,65536
response_first,16,128,16,2.163031522047258,0.16619400917959504,0.13824630323411147,0.875,1.52587890625e-05,scenario_id,65536
response_first,17,128,16,2.474936824799582,0.2044976013651407,0.18107887988374394,0.9296875,1.52587890625e-05,scenario_id,65536
response_first,18,128,16,3.217122905608523,0.2926420446233733,0.2771061538225863,0.953125,1.52587890625e-05,scenario_id,65536
response_first,19,128,16,4.13939137710965,0.39449580285777364,0.38119641922281683,0.9921875,1.52587890625e-05,scenario_id,65536
response_first,20,128,16,5.520775337239063,0.515252016802926,0.5041816934807873,1.0,1.52587890625e-05,scenario_id,65536
response_first,21,128,16,7.4461686681804995,0.5904769850739031,0.5806728298301979,1.0,1.52587890625e-05,scenario_id,65536
response_first,22,128,16,8.707633415677092,0.61942194752574,0.6100951763203051,1.0,1.52587890625e-05,scenario_id,65536
response_first,23,128,16,10.294091228488972,0.6227349268270129,0.6132316353755388,1.0,1.52587890625e-05,scenario_id,65536
response_first,24,128,16,12.122513291110792,0.6252348994174644,0.6152210287584012,1.0,1.52587890625e-05,scenario_id,65536
response_first,25,128,16,13.832498082135938,0.6375759361955515,0.6274383379694433,1.0,1.52587890625e-05,scenario_id,65536
response_first,26,128,16,15.409400054717278,0.6411601857836985,0.6308568405653114,1.0,1.52587890625e-05,scenario_id,65536
response_first,27,128,16,17.16924562740474,0.6459409414560099,0.6358272850487867,1.0,1.52587890625e-05,scenario_id,65536
response_first,28,128,16,19.08158443731965,0.6441903041104071,0.6337627626699063,1.0,1.52587890625e-05,scenario_id,65536
response_first,29,128,16,21.553108049734444,0.6475754364416478,0.6364125591253753,1.0,1.52587890625e-05,scenario_id,65536
response_first,30,128,16,23.737351174389502,0.64802070236072,0.6368289545479345,1.0,1.52587890625e-05,scenario_id,65536
response_first,31,128,16,25.39394682233447,0.6467982026353005,0.6354306028932841,1.0,1.52587890625e-05,scenario_id,65536
response_first,32,128,16,28.214418762739328,0.6483258006683783,0.6370723098606003,1.0,1.52587890625e-05,scenario_id,65536
response_first,33,128,16,33.18233048357237,0.6435975616121885,0.6316941233444234,1.0,1.52587890625e-05,scenario_id,65536
response_first,34,128,16,41.611937164643564,0.6496637019860546,0.6384284083520781,0.9921875,1.52587890625e-05,scenario_id,65536
response_first,35,128,16,13.411679916953023,0.7820963050240962,0.775879116299242,0.984375,1.52587890625e-05,scenario_id,65536
response_mean,0,128,16,0.022173748654267265,0.07178196836578203,0.009518507516098593,0.578125,0.221832275390625,scenario_id,65536
response_mean,1,128,16,0.05059454329364214,0.06574580125632258,0.009301364169124731,0.5,0.161376953125,scenario_id,65536
response_mean,2,128,16,0.08552161993805366,0.07160346345969698,0.020940391992574057,0.5859375,0.0047760009765625,scenario_id,65536
response_mean,3,128,16,0.1293007609206625,0.07347219742393057,0.020834106118938493,0.5859375,0.0042572021484375,scenario_id,65536
response_mean,4,128,16,0.1760531450290904,0.06556746179704279,-0.004248425360251407,0.46875,0.7243804931640625,scenario_id,65536
response_mean,5,128,16,0.22096076218865465,0.06915226701566163,0.007599998937957584,0.5625,0.140655517578125,scenario_id,65536
response_mean,6,128,16,0.25782017623306913,0.06686499252023463,-0.0013741429255652955,0.453125,0.583465576171875,scenario_id,65536
response_mean,7,128,16,0.33339097172671284,0.06620948766338096,-0.0052275657008494705,0.46875,0.864776611328125,scenario_id,65536
response_mean,8,128,16,0.5308793195212621,0.058903931779573954,0.003973562177924872,0.53125,0.2408905029296875,scenario_id,65536
response_mean,9,128,16,0.6112398570751701,0.053671978376398116,-0.0014101954647604987,0.53125,0.5682220458984375,scenario_id,65536
response_mean,10,128,16,0.6373030655805363,0.05409898659649508,-0.0003073272788847879,0.5390625,0.5161285400390625,scenario_id,65536
response_mean,11,128,16,0.7579642032152958,0.05540751717225839,0.0018563513708279716,0.5390625,0.3821868896484375,scenario_id,65536
response_mean,12,128,16,0.8302474437471459,0.0557353876908847,-0.0011393202610094648,0.4609375,0.5897369384765625,scenario_id,65536
response_mean,13,128,16,0.9310193779336571,0.07779533358220267,0.03222503518777465,0.6484375,0.0001678466796875,scenario_id,65536
response_mean,14,128,16,1.0418382998770102,0.12551019974337482,0.09568810775583605,0.90625,1.52587890625e-05,scenario_id,65536
response_mean,15,128,16,1.2575894705185506,0.17955170946654447,0.1578165814312122,0.8984375,1.52587890625e-05,scenario_id,65536
response_mean,16,128,16,1.4211609794226387,0.28658926093099046,0.27100715949898485,0.953125,1.52587890625e-05,scenario_id,65536
response_mean,17,128,16,1.6588079009243857,0.3308310124079455,0.3159769956652658,0.984375,1.52587890625e-05,scenario_id,65536
response_mean,18,128,16,2.776810582755445,0.5757105892865876,0.5671138450601851,1.0,1.52587890625e-05,scenario_id,65536
response_mean,19,128,16,4.247948489289859,0.6508508977371398,0.6412668608608538,1.0,1.52587890625e-05,scenario_id,65536
response_mean,20,128,16,6.056733849253966,0.6916527240525269,0.682705104954412,1.0,1.52587890625e-05,scenario_id,65536
response_mean,21,128,16,8.233951506530943,0.7043264335926824,0.6940665991213656,1.0,1.52587890625e-05,scenario_id,65536
response_mean,22,128,16,9.334363470556715,0.6960602648797704,0.6850050670975754,1.0,1.52587890625e-05,scenario_id,65536
response_mean,23,128,16,11.428412969153062,0.6718699372908353,0.6598649030274386,1.0,1.52587890625e-05,scenario_id,65536
response_mean,24,128,16,12.949888075297697,0.6627142240233228,0.6500239804469828,1.0,1.52587890625e-05,scenario_id,65536
response_mean,25,128,16,14.436956664373916,0.6556350863605279,0.6420691004581116,1.0,1.52587890625e-05,scenario_id,65536
response_mean,26,128,16,16.529112842177085,0.6559941560281511,0.6410130644809995,1.0,1.52587890625e-05,scenario_id,65536
response_mean,27,128,16,18.308735707766665,0.6646407564632119,0.6502976694046504,1.0,1.52587890625e-05,scenario_id,65536
response_mean,28,128,16,20.22152094051026,0.6633990527842526,0.6486740967026976,1.0,1.52587890625e-05,scenario_id,65536
response_mean,29,128,16,22.02098630689548,0.6575873297325642,0.6423911474217787,1.0,1.52587890625e-05,scenario_id,65536
response_mean,30,128,16,24.726791791574946,0.6561388411134986,0.6410231627909646,1.0,1.52587890625e-05,scenario_id,65536
response_mean,31,128,16,27.060829337235482,0.6601280607281804,0.6449370135864443,1.0,1.52587890625e-05,scenario_id,65536
response_mean,32,128,16,29.751659362471138,0.6576817067554497,0.6424294647378961,1.0,1.52587890625e-05,scenario_id,65536
response_mean,33,128,16,33.147801117371216,0.6560320828964459,0.6407738589634084,1.0,1.52587890625e-05,scenario_id,65536
response_mean,34,128,16,38.61802823412461,0.6614890739020454,0.646629590565357,1.0,1.52587890625e-05,scenario_id,65536
response_mean,35,128,16,10.055903461950123,0.7720707836719278,0.7629309542264735,1.0,1.52587890625e-05,scenario_id,65536
