query_phase,layer,head,mean_active_minus_inactive,cohens_d_vs_zero,abs_cohens_d,active_preference_rate,harmful_mean,benign_mean,n
post_selector,31,4,0.0028215260590513614,0.8932340449738614,0.8932340449738614,0.859375,0.00247118520928777,0.003171866908814953,64
post_selector,13,15,0.006608283604236886,0.8915662393197711,0.8915662393197711,0.96875,0.007459548035512806,0.005757019172960965,64
post_selector,11,7,0.00385646427366734,0.8885092552898495,0.8885092552898495,0.8125,0.003570895532902771,0.00414203301443191,64
post_selector,24,23,0.011781546672864303,0.8858001115605644,0.8858001115605644,1.0,0.01173459493293189,0.011828498412796717,64
post_selector,29,11,0.003882999554434684,0.8813573801062938,0.8813573801062938,0.890625,0.0023996525037545957,0.005366346605114773,64
post_selector,33,15,0.013163451061700436,0.8811851315505596,0.8811851315505596,0.875,0.013174543026252605,0.01315235909714827,64
post_selector,34,7,0.0033911652490132512,0.8780822358165138,0.8780822358165138,0.734375,0.003305555434053496,0.003476775063973007,64
post_selector,34,2,0.003054029169106766,0.8738062322141951,0.8738062322141951,0.828125,0.0018800119814841045,0.004228046356729428,64
post_selector,29,6,0.00528556685276268,0.8655415859548408,0.8655415859548408,0.796875,0.003204303920938381,0.0073668297845869805,64
post_selector,12,11,0.007135696784644064,0.8628031990592462,0.8628031990592462,0.859375,0.009161267958916107,0.005110125610372022,64
post_selector,33,17,0.003065500006414339,0.8592649043008171,0.8592649043008171,0.8125,0.0013879618290957214,0.004743038183732956,64
post_selector,20,21,0.011218579074920831,0.858689152497385,0.858689152497385,0.75,0.009432916624064074,0.01300424152577759,64
post_selector,24,4,0.0008026530294955361,0.8521174637294627,0.8521174637294627,0.75,0.001157947515821398,0.0004473585431696742,64
post_selector,17,7,0.004675975258578519,0.8513678362507656,0.8513678362507656,0.8125,0.003147462848573903,0.006204487668583135,64
post_selector,24,13,0.005466151078508081,0.8509084802194161,0.8509084802194161,0.890625,0.0041941215858969025,0.006738180571119256,64
post_selector,31,6,0.0022664885364065126,0.8464877914874445,0.8464877914874445,0.84375,0.0015429354461957466,0.0029900416266172777,64
post_selector,29,0,0.008332894925842955,0.8439204801139109,0.8439204801139109,0.90625,0.006728596876200716,0.009937192975485194,64
post_selector,15,15,0.003225038424716292,0.8386917132900398,0.8386917132900398,0.828125,0.003870305132295425,0.0025797717171371594,64
post_selector,34,5,0.0029163087947381055,0.8379039050966889,0.8379039050966889,0.859375,0.0025351449112349387,0.0032974726782412722,64
post_selector,32,0,0.002455833187923386,0.831992670766605,0.831992670766605,0.859375,0.0016569320287089595,0.003254734347137812,64
post_selector,29,3,0.004447842908120922,0.8295563822649203,0.8295563822649203,0.796875,0.0037395395265775533,0.005156146289664291,64
post_selector,33,29,0.0017352003178529767,0.8277741987489062,0.8277741987489062,0.84375,0.0008170879755198067,0.0026533126601861468,64
post_selector,26,16,0.0009100944180317738,0.8256616930121576,0.8256616930121576,0.796875,0.0011722301478584592,0.0006479586882050883,64
post_selector,20,8,0.0032228750023932324,0.8210792966285804,0.8210792966285804,0.875,0.003131878569547518,0.003313871435238947,64
post_selector,19,11,-0.0015645143139408632,-0.8170056232752334,0.8170056232752334,0.203125,-0.002141686854883995,-0.0009873417729977312,64
post_selector,16,28,-0.006876187646412265,-0.8062408616949138,0.8062408616949138,0.1875,-0.006161434575915323,-0.0075909407169092065,64
post_selector,12,22,-0.0006144872927506821,-0.8025352812911282,0.8025352812911282,0.203125,-0.0006385932092598296,-0.0005903813762415347,64
post_selector,14,9,0.0019489400829115523,0.7994310152029553,0.7994310152029553,0.796875,0.002152976852812541,0.0017449033130105642,64
post_selector,23,23,0.0021120494129718073,0.7964602188800451,0.7964602188800451,0.703125,0.0021083508545416234,0.0021157479714019913,64
post_selector,31,7,0.0012923651265736727,0.792158781812782,0.792158781812782,0.859375,0.0009811533491301495,0.001603576904017196,64
post_selector,33,9,0.0014656642715635629,0.7903303271101211,0.7903303271101211,0.703125,0.0003138706579193281,0.002617457885207798,64
post_selector,30,9,0.0011882159060405315,0.7861553235781176,0.7861553235781176,0.828125,0.0008703077191966975,0.0015061240928843657,64
post_selector,13,31,-0.007528287183959006,-0.780208562605271,0.780208562605271,0.1875,-0.0077180410589789625,-0.007338533308939049,64
post_selector,23,31,0.0037334958678911625,0.7800305304756029,0.7800305304756029,0.703125,0.004299211361285386,0.003167780374496939,64
post_selector,30,8,0.0018866525060729689,0.7735850589292173,0.7735850589292173,0.765625,0.00140417765032905,0.0023691273618168876,64
post_selector,31,14,0.0022045792547941995,0.7601169484050839,0.7601169484050839,0.796875,0.0016562241853534771,0.0027529343242349217,64
post_selector,32,7,0.004637405986613859,0.7588903201157803,0.7588903201157803,0.765625,0.0018967671185237,0.007378044854704019,64
post_selector,20,13,0.007624251040397176,0.7551760930672519,0.7551760930672519,0.84375,0.004309551964979594,0.01093895011581476,64
post_selector,31,31,0.004323491284139867,0.7544204258759653,0.7544204258759653,0.71875,0.003681643099298506,0.004965339468981228,64
post_selector,31,15,0.003167575414408898,0.748146354016146,0.748146354016146,0.796875,0.0027971620947937273,0.003537988734024069,64
post_selector,16,22,-0.01946101166140579,-0.7445513504831239,0.7445513504831239,0.5,-0.02048085023125168,-0.018441173091559904,64
post_selector,24,31,0.0072552369310869644,0.7374572915976993,0.7374572915976993,0.71875,0.007405200143693919,0.0071052737184800095,64
post_selector,32,8,0.003340096619467622,0.7307084844590949,0.7307084844590949,0.875,0.003098832939940591,0.0035813602989946533,64
post_selector,21,8,0.0034098039686796125,0.7284135945242733,0.7284135945242733,0.734375,0.003947610217437603,0.002871997719921622,64
post_selector,27,18,0.0011470040349194951,0.7256449953498599,0.7256449953498599,0.765625,0.00019619482463894015,0.00209781324520005,64
post_selector,15,9,0.0009562299103435688,0.7235740766984825,0.7235740766984825,0.890625,0.0006460120871451647,0.0012664477335419732,64
post_selector,11,15,0.002874064952266022,0.7233852502996789,0.7233852502996789,0.765625,0.002601828495244234,0.003146301409287809,64
post_selector,12,1,0.005475000401929705,0.7202213664171796,0.7202213664171796,0.65625,0.005005762686778305,0.0059442381170811045,64
post_selector,24,7,0.00031346248078986964,0.7172251248245441,0.7172251248245441,0.8125,0.0003651294587143348,0.00026179550286540453,64
post_selector,18,16,0.0013643491001857615,0.7049157606658024,0.7049157606658024,0.78125,0.0010498037190700205,0.0016788944813015023,64
post_selector,13,24,0.0006295517614489305,0.695805867863377,0.695805867863377,0.796875,0.0003747761129488665,0.0008843274099489945,64
post_selector,31,29,0.0012359514112176588,0.6954260228519495,0.6954260228519495,0.765625,0.0007000644691288289,0.0017718383533064886,64
post_selector,20,0,-0.007203066361398645,-0.6946805438156468,0.6946805438156468,0.265625,-0.009348233474156555,-0.005057899248640733,64
post_selector,28,19,0.0006370116152538425,0.6919398988263713,0.6919398988263713,0.765625,0.00019095039169769731,0.0010830728388099876,64
post_selector,20,1,0.0024192016044253077,0.6883034801239656,0.6883034801239656,0.75,0.0025260274414904225,0.0023123757673601934,64
post_selector,17,13,0.0033584870543563582,0.6871546216852363,0.6871546216852363,0.6875,0.0027838825772050655,0.00393309153150765,64
post_selector,33,31,0.0013110146746839562,0.6834352229999843,0.6834352229999843,0.6875,9.120245522371864e-06,0.0026129091038455407,64
response_mean,23,30,0.0030294133202914703,0.6829692787804462,0.6829692787804462,0.75,0.0015073723916429953,0.004551454248939945,64
post_selector,20,31,-0.009653450168116228,-0.6772174969313536,0.6772174969313536,0.296875,-0.011432183669967316,-0.007874716666265144,64
post_selector,0,2,-0.0017774073417058385,-0.6759875161038397,0.6759875161038397,0.5,-0.0016246885834334548,-0.001930126099978222,64
response_mean,26,27,0.0022360077009579717,0.6753646506054768,0.6753646506054768,0.78125,0.0015976821136973655,0.002874333288218578,64
post_selector,29,4,0.000917290904908416,0.6749410276576341,0.6749410276576341,0.78125,0.00046345918235600383,0.001371122627460828,64
post_selector,16,4,0.0018348645362493365,0.6747781206331421,0.6747781206331421,0.796875,0.0015349305031122312,0.002134798569386442,64
post_selector,16,13,0.0013300674854690138,0.6732426547340741,0.6732426547340741,0.78125,0.0016785454063210346,0.0009815895646169937,64
post_selector,22,22,0.0005256105307580269,0.6726047332286104,0.6726047332286104,0.84375,0.0005620867505058043,0.0004891343110102496,64
post_selector,21,10,0.0024170924643840156,0.6679512605540457,0.6679512605540457,0.765625,0.0017527960735605813,0.00308138885520745,64
post_selector,24,15,0.001816439127651372,0.6675608019660745,0.6675608019660745,0.75,0.002217408906290047,0.0014154693490126971,64
